CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;Region;Age;BikeBuyer;BirthDateDay;BirthDateMonth;BirthDateYear;AgeRange
13173;539;AW00013173;;Dalton;C;Brooks;0;M;;M;dalton71@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;5686 N Sweetbriar Court;;430-555-0166;7/12/06;0-1 Miles;North America;56;1;14;9;1968;51-60
13174;542;AW00013174;;Gabriella;F;Morris;0;S;;F;gabriella17@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;1415 Nottingham Place;;117-555-0126;7/20/2006;1-2 Miles;North America;56;1;4;5;1968;51-60
13175;54;AW00013175;;Noah;;Smith;0;M;;M;noah56@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;491 Terrapin Court;;656-555-0130;12/27/2007;0-1 Miles;North America;56;0;10;2;1968;51-60
13177;545;AW00013177;;Taylor;;Rogers;0;S;;F;taylor3@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;2;6836 Alum Rock Drive;;205-555-0115;7/30/2006;5-10 Miles;North America;61;1;27;2;1963;61-70
13178;553;AW00013178;;Megan;W;Gray;0;S;;F;megan43@adventure-works.com;80000;4;3;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;0;7048 Laurel;;300-555-0144;7/13/2006;1-2 Miles;North America;61;1;18;4;1963;61-70
13179;66;AW00013179;;Adrian;L;Sanchez;0;M;;M;adrian18@adventure-works.com;80000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;7879 Oxford Pl.;;487-555-0144;10/17/2007;1-2 Miles;North America;82;0;19;6;1942;81-90
13180;612;AW00013180;;Leslie;N;Sanz;0;M;;F;leslie20@adventure-works.com;80000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;1104 Colton Ln;;583-555-0119;11/15/2007;5-10 Miles;North America;82;0;22;2;1942;81-90
13181;329;AW00013181;;Brian;T;Morgan;0;M;;M;brian24@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;1469 Babbe St.;;116-555-0143;9/18/2007;1-2 Miles;North America;81;0;23;12;1942;81-90
13182;631;AW00013182;;Jeremy;L;Bennett;0;M;;M;jeremy22@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;2;1757 Hames Court;;453-555-0126;3/25/2008;1-2 Miles;North America;82;0;18;11;1942;81-90
13183;641;AW00013183;;Christian;M;Jenkins;0;M;;M;christian21@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;9474 Old Mt. View Drive;;787-555-0188;9/13/2007;5-10 Miles;North America;82;0;21;7;1942;81-90
13184;543;AW00013184;;Miguel;;Perez;0;M;;M;miguel38@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;2430 Santa Lucia;;984-555-0118;4/19/2008;5-10 Miles;North America;82;0;27;8;1942;81-90
13185;52;AW00013185;;William;;Lee;0;M;;M;william28@adventure-works.com;100000;2;3;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;3;3545 Chickpea Ct.;;738-555-0119;9/18/2007;5-10 Miles;North America;81;0;28;12;1942;81-90
13186;307;AW00013186;;Marcus;J;Sanders;0;M;;M;marcus77@adventure-works.com;110000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;0;2;3371 Thors Bay Road;;849-555-0177;11/10/07;5-10 Miles;North America;81;0;24;11;1942;81-90
13187;322;AW00013187;;Evan;;Wright;0;M;;M;evan46@adventure-works.com;110000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;8142 Ruth Drive;;485-555-0179;11/1/07;5-10 Miles;North America;82;0;17;8;1942;81-90
13188;633;AW00013188;;Anthony;S;Davis;0;M;;M;anthony14@adventure-works.com;120000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;3;420 Royal Links Circle;;980-555-0121;4/14/2008;5-10 Miles;North America;82;0;20;1;1942;81-90
13189;311;AW00013189;;Gloria;R;Romero;0;S;;F;gloria9@adventure-works.com;120000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;3;598 La Canada;;830-555-0173;7/23/2006;5-10 Miles;North America;82;1;4;4;1942;81-90
13190;301;AW00013190;;Jonathan;K;Diaz;0;S;;M;jonathan21@adventure-works.com;120000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;3;1054 Vine Circle;;114-555-0149;7/13/2006;5-10 Miles;North America;82;1;9;2;1942;81-90
13191;355;AW00013191;;Emma;H;Rodriguez;0;M;;F;emma19@adventure-works.com;90000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;6659 Rheem Dr.;;190-555-0145;3/2/08;1-2 Miles;North America;81;0;18;7;1943;81-90
13192;358;AW00013192;;Hunter;K;Martinez;0;M;;M;hunter49@adventure-works.com;110000;2;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;6300 Woodbridge Way;;225-555-0175;5/12/08;5-10 Miles;North America;81;0;16;3;1943;81-90
13193;339;AW00013193;;Kevin;K;Evans;0;M;;M;kevin37@adventure-works.com;110000;2;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;5191 Gilly Lane;;168-555-0116;1/7/08;5-10 Miles;North America;81;0;9;5;1943;81-90
13194;302;AW00013194;;Kevin;E;Carter;0;M;;M;kevin48@adventure-works.com;110000;2;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;2325 Richard Pl.;;583-555-0149;3/22/2008;5-10 Miles;North America;81;0;27;8;1943;81-90
13195;360;AW00013195;;Aaron;;Perry;0;M;;M;aaron7@adventure-works.com;110000;2;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;7838 Euclid Ave.;;150-555-0143;10/11/07;5-10 Miles;North America;80;0;28;11;1943;71-80
13196;618;AW00013196;;Kimberly;M;Sanders;0;M;;F;kimberly6@adventure-works.com;110000;2;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;3;8142 Longbrood Way;;690-555-0191;4/10/08;5-10 Miles;North America;81;0;2;11;1943;81-90
13197;54;AW00013197;;Katherine;J;Smith;0;M;;F;katherine71@adventure-works.com;120000;2;4;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;3;6226 Monterey Ave;;855-555-0169;10/9/07;5-10 Miles;North America;80;0;27;12;1943;71-80
13198;53;AW00013198;;Cindy;A;Gray;0;M;;F;cindy25@adventure-works.com;120000;2;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;4;8983 Haynes Court;;772-555-0150;8/27/2007;5-10 Miles;North America;81;0;16;10;1943;81-90
13199;68;AW00013199;;Timothy;F;Stewart;0;S;;M;timothy28@adventure-works.com;130000;2;3;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;4;1385 Panoramic Ave.;;774-555-0159;8/1/07;0-1 Miles;North America;81;0;25;6;1943;81-90
13200;359;AW00013200;;Jessica;;Miller;0;M;;F;jessica53@adventure-works.com;130000;2;3;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;4;6992 Tara St.;;995-555-0180;5/13/2008;5-10 Miles;North America;81;0;10;7;1943;81-90
13201;66;AW00013201;;Nicholas;;Davis;0;S;;M;nicholas7@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;9181 La Vista Circle;;448-555-0130;1/17/2008;10+ Miles;North America;80;0;23;8;1944;71-80
13202;310;AW00013202;;Natasha;M;Romero;0;S;;F;natasha8@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;2;5812 Cincerto Circle;;674-555-0129;7/11/06;1-2 Miles;North America;80;1;19;4;1944;71-80
13203;631;AW00013203;;Bailey;E;Bell;0;S;;F;bailey11@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;9449 Filling Ave.;;176-555-0176;7/31/2006;1-2 Miles;North America;80;1;12;4;1944;71-80
13204;329;AW00013204;;Savannah;H;Parker;0;S;;F;savannah30@adventure-works.com;70000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;8098 Virginia Circle;;550-555-0198;5/7/08;10+ Miles;North America;80;0;7;8;1944;71-80
13205;304;AW00013205;;Jerome;N;Torres;0;M;;M;jerome10@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;7290 Mt. Hood Circle;#176;166-555-0145;7/22/2006;1-2 Miles;North America;80;1;9;8;1944;71-80
13207;307;AW00013207;;Kenneth;S;Rai;0;M;;M;kenneth14@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;2804 Alderwood Lane;;744-555-0141;4/8/08;10+ Miles;North America;79;0;11;10;1945;71-80
13208;311;AW00013208;;Cassidy;;Bryant;0;S;;F;cassidy19@adventure-works.com;70000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;4906 Vine Hill Way;;938-555-0187;7/3/06;10+ Miles;North America;79;1;2;10;1945;71-80
13209;51;AW00013209;;Alexandria;V;Bailey;0;M;;F;alexandria38@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;6970 Frame Ln;;172-555-0175;3/3/08;10+ Miles;North America;79;1;17;7;1945;71-80
13210;355;AW00013210;;Ethan;;Simmons;0;M;;M;ethan11@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;8310 Atchinson Stage Ct;;384-555-0142;7/3/06;10+ Miles;North America;79;1;27;5;1945;71-80
13211;536;AW00013211;;James;J;Jai;0;M;;M;james48@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;8629 Partridge Dr;;192-555-0122;7/22/2008;2-5 Miles;North America;78;0;12;12;1945;71-80
13212;337;AW00013212;;Logan;A;Phillips;0;M;;M;logan32@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;9759 La Salle Ave.;;827-555-0119;7/30/2006;10+ Miles;North America;79;1;10;8;1945;71-80
13213;644;AW00013213;;Courtney;L;King;0;M;;F;courtney15@adventure-works.com;60000;4;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;487 Ash Lane;;894-555-0168;9/9/07;2-5 Miles;North America;78;0;2;3;1946;71-80
13215;574;AW00013215;;Colleen;;Sharma;0;M;;F;colleen33@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;496 Ashwood Dr;;761-555-0111;2/13/2008;10+ Miles;North America;78;0;1;5;1946;71-80
13216;322;AW00013216;;Mary;;Mitchell;0;M;;F;mary24@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;2333 Chestnut Avenue;;515-555-0115;11/9/07;10+ Miles;North America;78;0;15;9;1946;71-80
13217;51;AW00013217;;Julian;;Alexander;0;S;;M;julian18@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;9534 Ridgewood Ct.;;735-555-0162;3/20/2008;10+ Miles;North America;78;1;26;4;1946;71-80
13218;307;AW00013218;;Melissa;;Bryant;0;M;;F;melissa13@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;9605 Reading Drive;;829-555-0116;5/5/08;10+ Miles;North America;78;0;28;1;1946;71-80
13219;311;AW00013219;;Rafael;A;Shan;0;M;;M;rafael34@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;8719 Wilbur Drive;;152-555-0174;4/7/08;10+ Miles;North America;78;0;22;2;1946;71-80
13220;345;AW00013220;;Isabella;;Hernandez;0;M;;F;isabella49@adventure-works.com;70000;3;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;5516 Santa Teresa Dr.;;616-555-0183;7/3/06;10+ Miles;North America;78;1;28;7;1946;71-80
13221;336;AW00013221;;Madeline;;Hall;0;M;;F;madeline20@adventure-works.com;70000;3;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;250 Piper Ridge Court;;195-555-0147;7/21/2006;10+ Miles;North America;77;1;6;12;1946;71-80
13222;49;AW00013222;;Arturo;;Liu;0;M;;M;arturo4@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;1599 Green Hill Rd;;287-555-0135;9/23/2007;1-2 Miles;North America;78;0;2;3;1946;71-80
13223;329;AW00013223;;Noah;;Lee;0;S;;M;noah69@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;3712 Kirker Pass Road;;610-555-0123;4/27/2008;10+ Miles;North America;78;0;9;7;1946;71-80
13224;623;AW00013224;;Amanda;F;Brooks;0;M;;F;amanda19@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;3593 Buckthorn Court;# 1;287-555-0113;7/25/2006;10+ Miles;North America;78;1;11;2;1946;71-80
13225;299;AW00013225;;J‚sus;;Suarez;0;M;;M;j‚sus18@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;3;7289 Ulfinian Way;;630-555-0121;7/12/06;2-5 Miles;North America;77;1;22;6;1947;71-80
13226;644;AW00013226;;Jenna;;Mitchell;0;M;;F;jenna10@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;491 Heights Avenue;;554-555-0179;7/7/06;10+ Miles;North America;77;1;13;3;1947;71-80
13227;307;AW00013227;;Alexander;;Wilson;0;M;;M;alexander12@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;215 Baxter Court;;780-555-0177;10/16/2007;2-5 Miles;North America;77;0;25;5;1947;71-80
13228;310;AW00013228;Mr.;Thomas;T.;Sanchez;0;M;Jr.;M;thomas4@adventure-works.com;60000;5;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;3;8645 Michigan Blvd;;127-555-0100;1/27/2008;10+ Miles;North America;77;0;1;5;1947;71-80
13229;553;AW00013229;;Dylan;;Wang;0;M;;M;dylan24@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;3658 Belmont;;181-555-0113;1/4/08;1-2 Miles;North America;77;0;6;8;1947;71-80
13230;631;AW00013230;;Chloe;J;Bryant;0;M;;F;chloe83@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;4630 Concord Blvd.;;851-555-0169;7/17/2006;10+ Miles;North America;77;1;11;3;1947;71-80
13231;52;AW00013231;;Alexia;S;Ross;0;M;;F;alexia4@adventure-works.com;40000;2;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;1479 Megan Dr;;631-555-0118;10/26/2007;2-5 Miles;North America;76;0;11;10;1948;71-80
13232;543;AW00013232;;Kaitlyn;L;Baker;0;S;;F;kaitlyn14@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;1;1003 Matterhorn Ct;;401-555-0126;3/10/08;10+ Miles;North America;76;0;20;10;1948;71-80
13233;627;AW00013233;;Richard;;Coleman;0;M;;M;richard61@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;1;2237 Buena Vista Ave.;;144-555-0173;8/22/2006;10+ Miles;North America;75;1;5;12;1948;71-80
13234;633;AW00013234;;Robert;P;Lewis;0;S;;M;robert81@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;1;6178 E. 87th Street;;711-555-0115;8/4/07;10+ Miles;North America;76;0;22;8;1948;71-80
13235;553;AW00013235;;Jonathan;;Robinson;0;M;;M;jonathan72@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;2;382 Jimno Ave;;909-555-0125;8/22/2007;10+ Miles;North America;76;0;22;9;1948;71-80
13236;300;AW00013236;;Robert;B;Wang;0;M;;M;robert36@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;2;394 West Hook Road;;641-555-0146;4/22/2008;10+ Miles;North America;76;0;25;5;1948;71-80
13237;374;AW00013237;;Devin;E;Stewart;0;M;;M;devin86@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;2;5540 Joseph Ave.;;847-555-0130;8/19/2006;1-2 Miles;North America;76;1;22;4;1948;71-80
13238;374;AW00013238;;John;C;Williams;0;M;;M;john39@adventure-works.com;70000;4;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;2;5977 C Wharton Way;;228-555-0143;8/9/06;10+ Miles;North America;76;1;26;10;1948;71-80
13239;54;AW00013239;;Matthew;K;Thomas;0;M;;M;matthew16@adventure-works.com;40000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Skilled Manual;Obrero especializado;Technicien;1;2;6740 Jalisco;;427-555-0141;11/25/2007;2-5 Miles;North America;75;0;15;4;1949;71-80
13240;307;AW00013240;;Blake;K;Foster;0;M;;M;blake64@adventure-works.com;60000;2;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;0;1466 Cherry St.;;773-555-0184;3/3/08;10+ Miles;North America;75;0;9;11;1949;71-80
13241;69;AW00013241;;Natalie;J;Ward;0;M;;F;natalie15@adventure-works.com;40000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Skilled Manual;Obrero especializado;Technicien;1;2;3800 Breck Court;# 60;392-555-0168;3/7/08;10+ Miles;North America;74;1;5;1;1950;71-80
13242;338;AW00013242;;Kyle;C;Yang;0;S;;M;kyle23@adventure-works.com;70000;4;2;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;1;144 Cast Street;;116-555-0177;4/11/08;10+ Miles;North America;74;0;9;5;1950;71-80
13243;542;AW00013243;;Alyssa;C;Davis;0;S;;F;alyssa4@adventure-works.com;70000;2;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;711 Sweetwater Drive;;178-555-0113;8/8/06;10+ Miles;North America;73;1;13;11;1951;71-80
13244;633;AW00013244;;Jose;R;Sharma;0;M;;M;jose24@adventure-works.com;70000;2;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;8268 Donald Dr;;295-555-0132;4/12/08;2-5 Miles;North America;73;0;22;10;1951;71-80
13245;548;AW00013245;;Angel;E;Scott;0;M;;M;angel38@adventure-works.com;60000;2;1;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;1;4377 Westminster Pl.;;287-555-0168;1/8/08;2-5 Miles;North America;73;0;24;6;1951;71-80
13246;337;AW00013246;;Hailey;M;Perez;0;M;;F;hailey53@adventure-works.com;60000;3;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;4966 Santa Barbara Rd.;;635-555-0167;8/1/06;10+ Miles;North America;72;1;26;1;1952;71-80
13247;301;AW00013247;;Zachary;;Chen;0;M;;M;zachary24@adventure-works.com;60000;3;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;4003 Sugarland Circle;;849-555-0134;8/16/2006;10+ Miles;North America;72;1;14;5;1952;71-80
13248;614;AW00013248;;Isabella;J;Martinez;0;M;;F;isabella73@adventure-works.com;60000;3;1;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;1;2;2545 Boxer Blvd;;901-555-0148;8/2/06;10+ Miles;North America;72;1;6;3;1952;71-80
13249;64;AW00013249;;Ryan;;Perry;0;M;;M;ryan10@adventure-works.com;70000;4;2;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;2;3651 Willow Lake Rd;;787-555-0136;10/12/07;10+ Miles;North America;72;1;21;7;1952;71-80
13250;368;AW00013250;;Jordan;J;King;0;M;;F;jordan48@adventure-works.com;70000;4;2;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;2;8211 Fremont Street;;228-555-0137;8/23/2006;10+ Miles;North America;72;1;23;2;1952;71-80
13266;337;AW00013266;;Samuel;J;Wang;0;M;;M;samuel23@adventure-works.com;70000;3;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;2;6637 Park Glenn;;506-555-0135;9/21/2007;0-1 Miles;North America;68;0;14;7;1956;61-70
13267;50;AW00013267;;Matthew;W;Moore;0;M;;M;matthew13@adventure-works.com;30000;4;0;High School;Educaci¢n secundaria;Bac + 2;Professional;Profesional;Cadre;0;2;2854 Magda Way;;338-555-0146;10/13/2007;1-2 Miles;North America;92;0;5;3;1932;+90
13268;69;AW00013268;;Katherine;;Parker;0;M;;F;katherine56@adventure-works.com;40000;3;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;0;2;7695 Pastel Drive;;441-555-0190;8/17/2007;1-2 Miles;North America;92;0;24;7;1932;+90
13269;626;AW00013269;;Rachel;S;Martin;0;S;;F;rachel17@adventure-works.com;50000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;0;2;3704 Greendell Rd.;;832-555-0115;8/15/2006;1-2 Miles;North America;92;1;8;3;1932;+90
13270;49;AW00013270;;Mason;A;Baker;0;S;;M;mason28@adventure-works.com;50000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;6519 Alier Drive;;680-555-0199;3/30/2008;5-10 Miles;North America;91;1;27;10;1933;+90
13272;546;AW00013272;;Jordan;;Gonzalez;0;S;;F;jordan37@adventure-works.com;90000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;1;3773 Hill Dr.;;316-555-0111;5/1/08;5-10 Miles;North America;91;0;14;4;1933;+90
13273;312;AW00013273;;Elizabeth;;Lee;0;S;;F;elizabeth26@adventure-works.com;110000;1;2;Graduate Degree;Estudios de postgrado;Bac + 3;Management;Gesti¢n;Direction;1;2;1398 Dimaggio Way;;591-555-0186;8/28/2006;2-5 Miles;North America;91;1;1;2;1933;+90
13274;607;AW00013274;;Joshua;L;Lee;0;S;;M;joshua24@adventure-works.com;90000;4;4;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Professional;Profesional;Cadre;1;3;3281 Hillview Dr.;;476-555-0153;8/3/06;2-5 Miles;North America;59;1;3;4;1965;51-60
13275;616;AW00013275;;Carlos;A;Murphy;0;M;;M;carlos17@adventure-works.com;100000;3;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;4;4845 Lighthouse Way;;394-555-0149;8/14/2007;0-1 Miles;North America;59;0;27;8;1965;51-60
13276;616;AW00013276;;Sarah;E;Johnson;0;M;;F;sarah3@adventure-works.com;100000;3;1;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;4;5325 Pinecreek Way;;784-555-0131;6/6/08;0-1 Miles;North America;59;0;20;3;1965;51-60
