CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;Region;Age;BikeBuyer
13848;552;AW00013848;None;Melissa;W;Blue;0;1972-03-26;S;None;F;melissa36@adventure-works.com;40000;4;4;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;2;4708 Biscayne Court;None;474-555-0160;8/13/2007;0-1 Miles;North America;52;0
13850;300;AW00013850;None;Anthony;None;Thompson;0;1972-08-16;S;None;M;anthony1@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;6837 Weber Bryan St.;None;884-555-0179;12/5/07;1-2 Miles;North America;52;0
13851;60;AW00013851;None;Seth;None;Moore;0;1972-07-08;S;None;M;seth8@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;1059 Delta Fair Blvd.;None;481-555-0125;5/14/2008;1-2 Miles;North America;52;1
13852;54;AW00013852;None;Ian;D;Robinson;0;1973-02-01;S;None;M;ian16@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6463 Landover Ln;None;813-555-0130;5/31/2008;1-2 Miles;North America;51;1
13853;56;AW00013853;None;Connor;R;Zhang;0;1973-10-18;S;None;M;connor18@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;2923 Napa St;None;861-555-0111;6/15/2008;1-2 Miles;North America;51;1
13854;307;AW00013854;None;Kyle;None;Parker;0;1973-11-09;M;None;M;kyle29@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;8447 East Lake Court;None;132-555-0146;1/25/2007;0-1 Miles;North America;51;1
13855;310;AW00013855;None;Sarah;C;Washington;0;1973-08-06;S;None;F;sarah38@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;2887 Pinecrest Court;None;368-555-0136;1/23/2007;0-1 Miles;North America;51;1
13856;336;AW00013856;None;Ian;None;Scott;0;1971-03-24;S;None;M;ian28@adventure-works.com;40000;4;4;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;3;9845 Oxford Place;None;729-555-0153;1/13/2007;10+ Miles;North America;53;1
13857;553;AW00013857;None;Victoria;A;Thompson;0;1971-06-05;M;None;F;victoria16@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;835 Heights Ave.;None;150-555-0158;6/12/08;0-1 Miles;North America;53;0
13858;359;AW00013858;None;Melanie;M;Richardson;0;1971-03-18;M;None;F;melanie35@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3200 Sandalwood Dr;None;154-555-0137;2/11/08;1-2 Miles;North America;53;0
13859;302;AW00013859;None;Kristin;None;Deng;0;1971-03-03;M;None;F;kristin3@adventure-works.com;60000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4490 Chablis Court;None;575-555-0134;6/26/2008;0-1 Miles;North America;53;0
13860;50;AW00013860;None;Olivia;S;Watson;0;1972-11-09;M;None;F;olivia44@adventure-works.com;40000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;2515 Live Oak;None;454-555-0183;8/5/07;1-2 Miles;North America;52;0
13861;635;AW00013861;None;Hailey;L;Rogers;0;1972-09-11;M;None;F;hailey2@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;7106 Cynthia Drive;None;509-555-0143;1/31/2008;0-1 Miles;North America;52;0
13862;298;AW00013862;None;Andrew;M;Walker;0;1972-12-04;M;None;M;andrew30@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6774 Bonanza;None;851-555-0118;1/24/2007;2-5 Miles;North America;51;1
13863;299;AW00013863;None;Kevin;L;Long;0;1972-01-19;M;None;M;kevin12@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3378 Coldwater Drive;None;637-555-0121;3/11/08;2-5 Miles;North America;52;0
13864;299;AW00013864;None;Robin;H;Torres;0;1972-10-22;M;None;F;robin8@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;5022 Euclid Ave.;None;981-555-0119;1/7/08;0-1 Miles;North America;52;0
13865;347;AW00013865;None;Mariah;None;Foster;0;1972-06-23;M;None;F;mariah21@adventure-works.com;70000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3794 Francine Court;None;381-555-0157;2/1/07;2-5 Miles;North America;52;1
13866;359;AW00013866;None;Mya;None;Butler;0;1972-08-16;M;None;F;mya14@adventure-works.com;70000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6049 Flora Ave;None;957-555-0128;2/14/2007;0-1 Miles;North America;52;1
13867;626;AW00013867;None;Luke;None;Griffin;0;1970-09-26;M;None;M;luke10@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;9754 Hilltop Dr;None;132-555-0110;12/3/07;0-1 Miles;North America;54;0
13868;548;AW00013868;None;Shelby;None;Morris;0;1970-07-13;S;None;F;shelby18@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;312 Via Del Verdes;None;638-555-0148;9/25/2007;2-5 Miles;North America;54;0
13869;302;AW00013869;None;Anna;E;Morgan;0;1969-02-09;M;None;F;anna8@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;9491 Fountain Road;None;903-555-0175;5/5/08;2-5 Miles;North America;55;0
13870;543;AW00013870;None;Jonathan;P;Clark;0;1969-07-21;M;None;M;jonathan73@adventure-works.com;50000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;8459 Live Oak Avenue;None;465-555-0143;2/26/2007;0-1 Miles;North America;55;1
13872;627;AW00013872;None;Alyssa;H;Henderson;0;1969-06-25;M;None;F;alyssa51@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6034 Sunset Circle;None;331-555-0117;8/5/07;0-1 Miles;North America;55;0
13873;311;AW00013873;None;Russell;L;Jai;0;1971-08-11;M;None;M;russell14@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;2728 River Ash Court;None;797-555-0152;2/6/07;0-1 Miles;North America;53;1
13875;316;AW00013875;None;Samantha;C;Williams;0;1969-11-20;M;None;F;samantha3@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1232 Nephi Court;None;785-555-0195;7/27/2008;2-5 Miles;North America;55;0
13876;307;AW00013876;None;Sebastian;R;Murphy;0;1969-08-11;M;None;M;sebastian15@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;7754 Camino Peral;None;161-555-0143;1/12/08;2-5 Miles;North America;55;0
13877;334;AW00013877;None;Adam;None;Lal;0;1968-08-19;M;None;M;adam25@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;5053 Sea Point Way;None;513-555-0110;2/22/2007;0-1 Miles;North America;56;1
13878;59;AW00013878;None;Sebastian;B;Gray;0;1968-07-04;M;None;M;sebastian7@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;4493 N. Broadway;None;822-555-0190;6/17/2008;2-5 Miles;North America;56;1
13879;298;AW00013879;None;Derrick;None;Hernandez;0;1968-09-08;S;None;M;derrick4@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;1;6228 La Cadena;None;844-555-0113;3/11/08;0-1 Miles;North America;56;0
13880;612;AW00013880;None;Marshall;None;Kumar;0;1968-03-15;S;None;M;marshall29@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;6215 Louisiana Dr;None;431-555-0130;1/8/08;2-5 Miles;North America;56;0
13881;648;AW00013881;None;Jasmine;T;Wood;0;1968-05-07;S;None;F;jasmine42@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;5725 Glazier Drive;None;306-555-0119;2/28/2008;2-5 Miles;North America;56;0
13882;329;AW00013882;None;Mariah;None;Russell;0;1967-10-16;S;None;F;mariah24@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;2292 Springlake Drive;None;403-555-0138;2/13/2007;2-5 Miles;North America;57;1
13883;337;AW00013883;None;Brandon;None;Lal;0;1967-04-17;S;None;M;brandon26@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;3577 Pembroke Court;None;445-555-0135;2/19/2007;2-5 Miles;North America;57;1
13884;609;AW00013884;None;Jada;None;Rogers;0;1967-06-01;S;None;F;jada11@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;8175 Tri-state Ave.;None;918-555-0112;2/10/07;2-5 Miles;North America;57;1
13885;642;AW00013885;None;Brian;S;Howard;0;1970-05-08;S;None;M;brian23@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5137 Heritage Oaks;None;603-555-0194;2/1/07;2-5 Miles;North America;54;1
13886;310;AW00013886;None;Rachel;M;Taylor;0;1970-09-26;M;None;F;rachel11@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3277 Lakespring Pl.;None;919-555-0194;2/14/2007;2-5 Miles;North America;54;1
13887;372;AW00013887;None;Nathan;K;Scott;0;1970-10-12;M;None;M;nathan43@adventure-works.com;80000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4775 Imperial Dr.;None;932-555-0110;3/14/2007;0-1 Miles;North America;54;1
13888;616;AW00013888;None;Ian;None;Brown;0;1967-11-06;S;None;M;ian5@adventure-works.com;70000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;4540 Wood Ranch Circle;Space 51;846-555-0173;5/1/08;2-5 Miles;North America;57;0
13889;543;AW00013889;None;Robert;C;Martin;0;1966-08-10;S;None;M;robert73@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9215 Hamilton Ave.;None;428-555-0156;3/18/2007;2-5 Miles;North America;58;1
13890;536;AW00013890;None;Jennifer;W;Carter;0;1966-09-16;S;None;F;jennifer12@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8437 Loveridge Circle;None;229-555-0180;3/15/2007;2-5 Miles;North America;58;1
13891;334;AW00013891;None;Aaron;None;Simmons;0;1966-12-07;M;None;M;aaron14@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9293 Liszt Way;None;143-555-0139;11/8/07;0-1 Miles;North America;57;0
13892;545;AW00013892;None;Spencer;J;Diaz;0;1966-11-25;S;None;M;spencer24@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;6841 Monti Dr.;None;979-555-0174;3/2/07;2-5 Miles;North America;57;1
13893;536;AW00013893;None;Dalton;I;Carter;0;1966-08-14;M;None;M;dalton35@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4802 Haynes Court;None;358-555-0140;12/21/2007;2-5 Miles;North America;58;0
13894;611;AW00013894;None;Robyn;I;Ruiz;0;1969-02-25;M;None;F;robyn1@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4612 Merriewood Drive;None;391-555-0185;3/5/07;0-1 Miles;North America;55;1
13895;611;AW00013895;None;Isabella;None;Brooks;0;1969-12-25;S;None;F;isabella8@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9471 Shell Dr.;None;421-555-0139;3/21/2007;2-5 Miles;North America;54;1
13896;612;AW00013896;None;Hailey;None;Mitchell;0;1969-10-10;S;None;F;hailey52@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;4082 Nightingale Drive;None;502-555-0123;4/14/2007;2-5 Miles;North America;55;1
13897;612;AW00013897;None;Carol;K;Washington;0;1969-11-24;M;None;M;carol19@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;89 River Ash Court;None;116-555-0141;4/26/2007;2-5 Miles;North America;54;1
13898;539;AW00013898;None;Richard;None;Baker;0;1969-10-11;S;None;M;richard27@adventure-works.com;70000;5;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;108 Lakeside Court;None;273-555-0115;4/22/2007;2-5 Miles;North America;55;1
13899;631;AW00013899;None;Cameron;M;Jones;0;1969-08-17;M;None;M;cameron44@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;2;1105 Meadowbrook Drive;None;506-555-0164;10/15/2007;2-5 Miles;North America;55;0
13900;631;AW00013900;None;Isaac;None;Campbell;0;1969-04-13;M;None;M;isaac29@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;2;614 Shepberry Court;None;496-555-0172;10/21/2007;0-1 Miles;North America;55;0
13901;552;AW00013901;None;Oscar;L;Foster;0;1969-10-21;M;None;M;oscar2@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;2;5938 Greenwood Circle;None;296-555-0171;12/13/2007;0-1 Miles;North America;55;0
13902;311;AW00013902;None;Jeremiah;None;Simmons;0;1969-03-18;M;None;M;jeremiah33@adventure-works.com;70000;5;5;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;3;3725 Odin Dr.;None;113-555-0178;1/13/2008;10+ Miles;North America;55;0
13903;316;AW00013903;None;Elijah;None;Hernandez;0;1969-11-27;S;None;M;elijah45@adventure-works.com;80000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;7198 Alvecedo;None;160-555-0144;4/2/07;0-1 Miles;North America;54;1
13904;329;AW00013904;None;Natalie;J;Thompson;0;1969-03-09;M;None;F;natalie83@adventure-works.com;80000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;5500 Grammercy Lane;None;196-555-0112;4/27/2007;0-1 Miles;North America;55;1
13905;331;AW00013905;None;Christian;None;Henderson;0;1969-03-07;M;None;M;christian19@adventure-works.com;80000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8192 Pine Creek Way;None;819-555-0144;4/28/2007;0-1 Miles;North America;55;1
13906;631;AW00013906;None;Courtney;L;Evans;0;1965-06-25;S;None;F;courtney0@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;5086 Filling Ave.;None;295-555-0110;4/9/07;0-1 Miles;North America;59;1
13907;611;AW00013907;None;Misty;L;Xie;0;1965-02-22;S;None;F;misty4@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;9286 Military East;None;146-555-0168;4/24/2007;0-1 Miles;North America;59;1
13908;49;AW00013908;None;Alyssa;None;Diaz;0;1965-07-20;S;None;F;alyssa66@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;1;6922 Estudello;None;506-555-0145;11/8/07;0-1 Miles;North America;59;1
13909;50;AW00013909;None;Riley;R;Price;0;1965-01-21;S;None;F;riley0@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;9778 Concord Royale;None;246-555-0191;11/6/07;0-1 Miles;North America;59;1
13910;638;AW00013910;None;Isabelle;None;Butler;0;1965-03-09;S;None;F;isabelle13@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;2462 Clearbrook Drive;None;187-555-0132;4/9/07;2-5 Miles;North America;59;1
13911;637;AW00013911;None;Andrea;None;Kelly;0;1965-05-26;S;None;F;andrea3@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;5976 Gumwood;None;656-555-0167;4/3/07;2-5 Miles;North America;59;1
13912;312;AW00013912;None;Caroline;None;Simmons;0;1965-03-20;S;None;F;caroline16@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;3;4698 Endriss;None;355-555-0110;5/10/07;10+ Miles;North America;59;1
13913;299;AW00013913;None;Angela;None;Rogers;0;1965-09-18;S;None;F;angela45@adventure-works.com;80000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;7065 Rock Creek Way;None;997-555-0117;1/9/08;2-5 Miles;North America;59;0
13914;307;AW00013914;None;Abigail;None;Bell;0;1964-10-23;M;None;F;abigail9@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;7985 Center Street;None;599-555-0155;10/28/2007;0-1 Miles;North America;60;0
13915;325;AW00013915;None;Allison;M;King;0;1964-10-21;S;None;F;allison42@adventure-works.com;50000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;4620 Kane Circle;None;199-555-0195;5/21/2007;2-5 Miles;North America;60;1
13916;71;AW00013916;None;Eduardo;I;Ward;0;1964-11-28;S;None;M;eduardo71@adventure-works.com;50000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;9478 Rheem Dr.;None;969-555-0186;6/16/2008;0-1 Miles;North America;59;1
13917;347;AW00013917;None;Samuel;W;Allen;0;1964-02-17;S;None;M;samuel52@adventure-works.com;50000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;2;3221 Mt. Washington Way;None;636-555-0112;5/31/2007;0-1 Miles;North America;60;1
13918;43;AW00013918;None;Armando;F;Blanco;0;1964-07-05;S;None;M;armando16@adventure-works.com;50000;4;4;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;3;4064 Regina Lane;None;783-555-0163;6/18/2008;10+ Miles;North America;60;1
13919;325;AW00013919;None;Grace;None;Smith;0;1924-04-23;M;None;F;grace24@adventure-works.com;70000;1;0;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;464 Ahneita Dr.;None;175-555-0135;7/7/08;0-1 Miles;North America;100;0
13920;66;AW00013920;None;Amanda;A;Rogers;0;1964-03-21;S;None;F;amanda2@adventure-works.com;50000;4;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;2;217 Ram Circle;None;965-555-0154;10/9/07;0-1 Miles;North America;60;0
13921;311;AW00013921;None;Joseph;None;Jones;0;1963-05-11;M;None;M;joseph9@adventure-works.com;60000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;5666 Hazelnut Lane;None;754-555-0194;4/6/08;2-5 Miles;North America;61;0
13922;548;AW00013922;None;Jackson;A;Foster;0;1963-05-07;M;None;M;jackson18@adventure-works.com;60000;4;2;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;2;4405 Grant Street;None;735-555-0115;5/17/2008;2-5 Miles;North America;61;0
13923;326;AW00013923;None;Steven;H;Howard;0;1968-03-25;S;None;M;steven21@adventure-works.com;60000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;1546 Cinnabar St.;None;544-555-0167;10/12/07;0-1 Miles;North America;56;0
13924;359;AW00013924;None;Hannah;None;Hall;0;1968-03-13;S;None;F;hannah22@adventure-works.com;60000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;1562 Petarct;None;762-555-0116;12/30/2007;2-5 Miles;North America;56;0
13925;355;AW00013925;None;Wyatt;A;Barnes;0;1963-10-12;S;None;M;wyatt54@adventure-works.com;60000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;1;1;1211 Sherry Circle;None;358-555-0164;5/4/07;2-5 Miles;North America;61;1
13926;607;AW00013926;None;Dalton;E;Hill;0;1963-07-24;S;None;M;dalton28@adventure-works.com;60000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;1679 V. Street;None;626-555-0195;11/6/07;2-5 Miles;North America;61;0
13927;298;AW00013927;None;Gabriel;M;Gonzales;0;1963-12-08;S;None;M;gabriel14@adventure-works.com;60000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;220 N Ridgewood Drive;None;622-555-0136;5/23/2007;0-1 Miles;North America;60;1
